sigma_e,sigma_eta,delta,kappa,log10_kappa
0.02,0.005884519781214263,0.125,60.95457157044183,1.7850062831022633
0.02,0.005884519781214263,0.2,118.59034291565862,2.0740493248697245
0.02,0.005884519781214263,0.27499999999999997,134.10830339421278,2.1274556682814865
0.02,0.005884519781214263,0.35,69.79725843820722,1.8438383643345977
0.02,0.005884519781214263,0.425,168.13091864696878,2.2256475859143663
0.02,0.005884519781214263,0.49999999999999994,128.97282029621306,2.1104981968180647
0.02,0.005884519781214263,0.5750000000000001,138.71465446538477,2.1421223443988793
0.02,0.005884519781214263,0.65,89.5300188956675,1.9519686761525026
0.02,0.005884519781214263,0.725,311.36996237460835,2.4932767141917487
0.02,0.005884519781214263,0.8,48.44044718122161,1.6852081437080197
0.02,0.006925514611100392,0.05,146.24144258406233,2.1650704624653025
0.02,0.006925514611100392,0.125,62.05514903463944,1.792777822975024
0.02,0.006925514611100392,0.2,99.1519215738378,1.9963011352919786
0.02,0.006925514611100392,0.27499999999999997,165.7134940073302,2.2193578743475895
0.02,0.006925514611100392,0.35,135.27544243851537,2.131218963031835
0.02,0.006925514611100392,0.425,122.68140240438927,2.0887787318768525
0.02,0.006925514611100392,0.49999999999999994,264.15738013777496,2.4218627486907134
0.02,0.006925514611100392,0.5750000000000001,124.12029388331707,2.093842795205327
0.02,0.006925514611100392,0.65,106.1861669967909,2.0260679443513503
0.02,0.006925514611100392,0.725,210.87626878998208,2.324027708646762
0.02,0.006925514611100392,0.8,177.2517822913805,2.248590610768617
0.02,0.008150665544821734,0.05,37.64777641482032,1.5757393306219454
0.02,0.008150665544821734,0.125,95.12556309288642,1.9782972405792556
0.02,0.008150665544821734,0.2,87.03371090682784,1.9396875011829007
0.02,0.008150665544821734,0.27499999999999997,128.41253140022272,2.1086074073185723
0.02,0.008150665544821734,0.35,105.73494107181976,2.0242185275826934
0.02,0.008150665544821734,0.425,121.47957837491292,2.0845032759218407
0.02,0.008150665544821734,0.49999999999999994,95.60748985599272,1.9804919160806278
0.02,0.008150665544821734,0.5750000000000001,398.9104248200819,2.6008753859781213
0.02,0.008150665544821734,0.65,165.56649845679402,2.2189724640475164
0.02,0.008150665544821734,0.725,562.1030697459134,2.749815957059653
0.02,0.008150665544821734,0.8,666.810219283015,2.824002247041111
0.02,0.009592550525713006,0.05,70.66017100517352,1.8491746841392085
0.02,0.009592550525713006,0.125,50.486781929721325,1.7031776892792603
0.02,0.009592550525713006,0.2,68.42695995273374,1.835227245752845
0.02,0.009592550525713006,0.27499999999999997,78.18621836417977,1.8931302080999861
0.02,0.009592550525713006,0.35,99.08167437304405,1.9959933370824454
0.02,0.009592550525713006,0.425,131.97212938912392,2.120482224156445
0.02,0.009592550525713006,0.49999999999999994,87.76470182907184,1.9433198817011375
0.02,0.009592550525713006,0.5750000000000001,129.66816346587916,2.112833359828821
0.02,0.009592550525713006,0.65,1205.7400947218043,3.0812537028349887
0.02,0.009592550525713006,0.725,552.9108609465327,2.742655120962104
0.02,0.009592550525713006,0.8,149.64726048146346,2.175068770834255
0.02,0.011289510664171094,0.05,32.611912702472864,1.5133762711079888
0.02,0.011289510664171094,0.125,41.20884259459629,1.6149904169550917
0.02,0.011289510664171094,0.2,61.42753237256609,1.7883630694705805
0.02,0.011289510664171094,0.27499999999999997,74.17710427865983,1.870269875361615
0.02,0.011289510664171094,0.35,102.45563961331841,2.0105358688917687
0.02,0.011289510664171094,0.425,127.15044163242985,2.104317872952107
0.02,0.011289510664171094,0.49999999999999994,173.6491702862493,2.2396727125476485
0.02,0.011289510664171094,0.5750000000000001,956.172202375198,2.9805361138310715
0.02,0.011289510664171094,0.65,218.78492994257192,2.3400174041870585
0.02,0.011289510664171094,0.725,50.34701555591006,1.7019737317711734
0.02,0.011289510664171094,0.8,371.6129475205307,2.5700908370190274
0.02,0.013286669764708835,0.05,38.45034035886597,1.5849001884891567
0.02,0.013286669764708835,0.125,38.97347081093721,1.5907690839275763
0.02,0.013286669764708835,0.2,75.69150185932969,1.879047122528141
0.02,0.013286669764708835,0.27499999999999997,166.20118751401702,2.22063412251032
0.02,0.013286669764708835,0.35,392.2166794078101,2.5935260585330573
0.02,0.013286669764708835,0.425,388.2638924597678,2.5891270041576475
0.02,0.013286669764708835,0.49999999999999994,111.93026657261308,2.0489475380754834
0.02,0.013286669764708835,0.5750000000000001,76.24992581655289,1.8822394254945296
0.02,0.013286669764708835,0.65,421.76736947478287,2.6250729770032373
0.02,0.013286669764708835,0.725,324.3101393463248,2.510960526820745
0.02,0.013286669764708835,0.8,33.19571972721951,1.5210820891652372
0.02,0.015637134211378124,0.05,33.33932337662653,1.5229567815513958
0.02,0.015637134211378124,0.125,179.9567190267129,2.2551680665029576
0.02,0.015637134211378124,0.2,351.73987773623287,2.546221608291426
0.02,0.015637134211378124,0.27499999999999997,516.119081079181,2.712749915365655
0.02,0.015637134211378124,0.35,448.7002234619045,2.651956285820678
0.02,0.015637134211378124,0.425,82.86728286996238,1.9183830990231647
0.02,0.015637134211378124,0.49999999999999994,200.89451689751917,2.302968083519541
0.02,0.015637134211378124,0.5750000000000001,364.92581727679703,2.562204589328543
0.02,0.015637134211378124,0.65,256.6974355164137,2.409421529962313
0.02,0.015637134211378124,0.725,351.02036314463885,2.545332311180444
0.02,0.015637134211378124,0.8,261.95540103656447,2.418227357226397
0.02,0.018403405117671374,0.05,478.0866563012083,2.6795066224332396
0.02,0.018403405117671374,0.125,187.00709486268522,2.2718580835486026
0.02,0.018403405117671374,0.2,124.97378916304066,2.096818937684221
0.02,0.018403405117671374,0.27499999999999997,214.91874380868916,2.332274293470503
0.02,0.018403405117671374,0.35,295.4912172424265,2.4705445770621646
0.02,0.018403405117671374,0.425,304.60008421276484,2.4837300190694065
0.02,0.018403405117671374,0.49999999999999994,282.20890537768054,2.4505707142211746
0.02,0.018403405117671374,0.5750000000000001,245.17731506672024,2.3894802847815115
0.02,0.018403405117671374,0.65,269.30190960398977,2.4302394329790373
0.02,0.018403405117671374,0.725,269.16400250982184,2.4300169777038767
0.02,0.018403405117671374,0.8,136.44802318676736,2.134967248138582
0.02,0.021659040291327404,0.05,94.09099485942248,1.9735480605154132
0.02,0.021659040291327404,0.125,107.23346502609081,2.0303303395370116
0.02,0.021659040291327404,0.2,41.24291863270451,1.6153493913648027
0.02,0.021659040291327404,0.27499999999999997,79.21925590823896,1.8988307588400046
0.02,0.021659040291327404,0.35,94.43139952752998,1.9751164262272973
0.02,0.021659040291327404,0.425,78.97246603041584,1.8974756997033269
0.02,0.021659040291327404,0.49999999999999994,230.3387423679234,2.3623669912925647
0.02,0.021659040291327404,0.5750000000000001,207.05811733229768,2.3160922608877668
0.02,0.021659040291327404,0.65,206.33433411581285,2.3145715007621086
0.02,0.021659040291327404,0.725,180.74924134438456,2.2570764831137944
0.02,0.021659040291327404,0.8,183.35943940020712,2.263303272485328
0.02,0.02549061020728657,0.05,45.88089046739792,1.6616318382031703
0.02,0.02549061020728657,0.125,64.4319615719015,1.8091013532442959
0.02,0.02549061020728657,0.2,39.768202450925536,1.599535961031567
0.02,0.02549061020728657,0.27499999999999997,51.29877479557411,1.7101069926775947
0.02,0.02549061020728657,0.35,100.84849788408043,2.003669433877357
0.02,0.02549061020728657,0.425,75.44063499285862,1.8776053352533166
0.02,0.02549061020728657,0.49999999999999994,118.08859950719172,2.0722079720410544
0.02,0.02549061020728657,0.5750000000000001,129.95787094801383,2.1138025878445115
0.02,0.02549061020728657,0.65,134.7024251007333,2.1293754145677206
0.02,0.02549061020728657,0.725,121.68662606023115,2.0852428498208027
0.02,0.02549061020728657,0.8,128.5611281140517,2.1091096746728213
0.02,0.03,0.05,12.410361305672076,1.0937844253968376
0.02,0.03,0.125,19.035900703612928,1.279573430735595
0.02,0.03,0.2,16.233985454337663,1.2104251525031011
0.02,0.03,0.27499999999999997,42.73975175124555,1.6308319952876362
0.02,0.03,0.35,85.33044177067065,1.9311039940572008
0.02,0.03,0.425,69.92848132657502,1.8446540965421103
0.02,0.03,0.49999999999999994,77.27527807519452,1.8880405765474453
0.02,0.03,0.5750000000000001,81.40600533531939,1.9106564440512335
0.02,0.03,0.65,83.72697580270004,1.9228654048841687
0.02,0.03,0.725,77.28153650127733,1.8880757480786663
0.02,0.03,0.8,98.62801000402519,1.994000270546409
0.025,0.005,0.05,130.72641901621853,2.11636336473056
0.025,0.005,0.125,342.0563190610111,2.534097617879933
0.025,0.005,0.2,88.33352030776788,1.9461255384837028
0.025,0.005,0.27499999999999997,123.36351269551547,2.091186727134892
0.025,0.005,0.35,101.13011628316872,2.004880506608868
0.025,0.005,0.425,186.34509535197245,2.2703179665043707
0.025,0.005,0.49999999999999994,49.476676782611186,1.6944005215261444
0.025,0.005,0.5750000000000001,34.02433873409396,1.531789693407341
0.025,0.005,0.65,110.13892501126148,2.041940833322351
0.025,0.005,0.725,86.00160349651576,1.9345065487225959
0.025,0.005,0.8,146.6651876290402,2.16632704216799
0.025,0.005884519781214263,0.05,301.81089028197084,2.4797349064270993
0.025,0.005884519781214263,0.125,428.46271915739317,2.6319130396347274
0.025,0.005884519781214263,0.2,154.88939841500456,2.1900216929856127
0.025,0.005884519781214263,0.27499999999999997,87.0299455639999,1.9396687118773552
0.025,0.005884519781214263,0.35,65.39767204513272,1.8155622890590177
0.025,0.005884519781214263,0.425,74.03090775921444,1.8694130746881683
0.025,0.005884519781214263,0.49999999999999994,38.68690415100439,1.5875639774873305
0.025,0.005884519781214263,0.5750000000000001,91.7131971628431,1.96243183340844
0.025,0.005884519781214263,0.65,61.89425714460788,1.7916503548987834
0.025,0.005884519781214263,0.725,59.34877413629495,1.773411752922608
0.025,0.005884519781214263,0.8,123.21399821232046,2.0906600503691544
0.025,0.006925514611100392,0.05,135.8982141302248,2.133213749606042
0.025,0.006925514611100392,0.125,125.54554442003833,2.0988013043199283
0.025,0.006925514611100392,0.2,230.67864083905297,2.3630073838788013
0.025,0.006925514611100392,0.27499999999999997,75.30718730679591,1.8768364271797593
0.025,0.006925514611100392,0.35,70.70272416179927,1.8494361473986656
0.025,0.006925514611100392,0.425,97.59120392439236,1.9894106756661858
0.025,0.006925514611100392,0.49999999999999994,37.23448634511456,1.570945367068309
0.025,0.006925514611100392,0.5750000000000001,91.16462957279187,1.9598263716516526
0.025,0.006925514611100392,0.65,113.35701728226141,2.0544484099731974
0.025,0.006925514611100392,0.725,73.91287337683802,1.8687200858862874
0.025,0.006925514611100392,0.8,70.30401487647703,1.8469801271380495
0.025,0.008150665544821734,0.05,67.23534365778524,1.827597629012644
0.025,0.008150665544821734,0.125,42.787343355005696,1.6313153221913632
0.025,0.008150665544821734,0.2,57.14315786736704,1.756964236860108
0.025,0.008150665544821734,0.27499999999999997,82.54576226928282,1.9166947823800695
0.025,0.008150665544821734,0.35,134.58421562014925,2.128994127710813
0.025,0.008150665544821734,0.425,169.28091683174154,2.228608002516528
0.025,0.008150665544821734,0.49999999999999994,87.93656804946687,1.9441695121562919
0.025,0.008150665544821734,0.5750000000000001,61.35703153282096,1.7878643401830905
0.025,0.008150665544821734,0.65,99.61465461057816,1.998323233487367
0.025,0.008150665544821734,0.725,28.063591758824213,1.4481432540484218
0.025,0.008150665544821734,0.8,74.58610787844543,1.8726579449851997
0.025,0.009592550525713006,0.05,30.15865342848269,1.4794119465599713
0.025,0.009592550525713006,0.125,53.46285704832261,1.7280521636828892
0.025,0.009592550525713006,0.2,81.75555554414788,1.9125172739951846
0.025,0.009592550525713006,0.27499999999999997,117.10210370997092,2.068564697134065
0.025,0.009592550525713006,0.35,110.54046314675816,2.0435212798735836
0.025,0.009592550525713006,0.425,141.9323812431565,2.1520814891212727
0.025,0.009592550525713006,0.49999999999999994,141.31595734998785,2.150191205003219
0.025,0.009592550525713006,0.5750000000000001,251.00022445226992,2.3996741098409533
0.025,0.009592550525713006,0.65,103.71334485554407,2.0158346409044428
0.025,0.009592550525713006,0.725,269.16235779555655,2.4300143239592993
0.025,0.009592550525713006,0.8,402.5947085957114,2.604868062547703
0.025,0.011289510664171094,0.05,31.951345128293493,1.5044891463597814
0.025,0.011289510664171094,0.125,54.66250907927366,1.7376895624878894
0.025,0.011289510664171094,0.2,46.20394366518206,1.6646790456628795
0.025,0.011289510664171094,0.27499999999999997,67.24048301202261,1.8276308244685442
0.025,0.011289510664171094,0.35,120.04014344657878,2.0793265057299926
0.025,0.011289510664171094,0.425,159.00745693753825,2.2014174918102993
0.025,0.011289510664171094,0.49999999999999994,182.36386658305403,2.2609387917876678
0.025,0.011289510664171094,0.5750000000000001,289.16416268125346,2.4611444680340058
0.025,0.011289510664171094,0.65,420.3096327279118,2.6235693433545664
0.025,0.011289510664171094,0.725,320.9635452797608,2.5064557084706
0.025,0.011289510664171094,0.8,12.713954560083772,1.1042806549204456
0.025,0.013286669764708835,0.05,41.167312083806365,1.614552511756306
0.025,0.013286669764708835,0.125,33.409719011079325,1.5238728230655216
0.025,0.013286669764708835,0.2,46.33436323947423,1.6659031990074427
0.025,0.013286669764708835,0.27499999999999997,47.72097640833438,1.678709321092468
0.025,0.013286669764708835,0.35,97.22867444594539,1.9877943648968317
0.025,0.013286669764708835,0.425,205.700395119215,2.3132351259092596
0.025,0.013286669764708835,0.49999999999999994,201.6398545463992,2.3045763754864117
0.025,0.013286669764708835,0.5750000000000001,238.84470937570902,2.3781156257140634
0.025,0.013286669764708835,0.65,240.2456672150701,2.380655563992802
0.025,0.013286669764708835,0.725,225.52602529780705,2.3531966659082144
0.025,0.013286669764708835,0.8,264.0135333490618,2.421626189400805
0.025,0.015637134211378124,0.05,59.897594771002176,1.7774093833466726
0.025,0.015637134211378124,0.125,40.10338758619404,1.6031810595990292
0.025,0.015637134211378124,0.2,45.99651619803676,1.6627249392192955
0.025,0.015637134211378124,0.27499999999999997,74.69803153767069,1.8733091573228748
0.025,0.015637134211378124,0.35,101.09068973071659,2.0047111596981826
0.025,0.015637134211378124,0.425,305.49323038323615,2.48500159088044
0.025,0.015637134211378124,0.49999999999999994,237.4417291277037,2.3755570462837623
0.025,0.015637134211378124,0.5750000000000001,135.66257583487624,2.1324600587871845
0.025,0.015637134211378124,0.65,57.718602522045664,1.7613158074472466
0.025,0.015637134211378124,0.725,1304.3590995802997,3.1153971722980773
0.025,0.015637134211378124,0.8,17.57241873302065,1.2448315435162027
0.025,0.018403405117671374,0.05,17.538391484395227,1.2439897599830136
0.025,0.018403405117671374,0.125,58.11240314252978,1.764268835341715
0.025,0.018403405117671374,0.2,308.51974811809146,2.4892829681236255
0.025,0.018403405117671374,0.27499999999999997,670.3223904260716,2.8262837261460536
0.025,0.018403405117671374,0.35,205.05333252025835,2.311866831821008
0.025,0.018403405117671374,0.425,188.23050571750787,2.274690009054899
0.025,0.018403405117671374,0.49999999999999994,34.37888119269366,1.5362917391414446
0.025,0.018403405117671374,0.5750000000000001,196.16411046377323,2.292619553231018
0.025,0.018403405117671374,0.65,292.9812495783266,2.466839826957393
0.025,0.018403405117671374,0.725,105.81982957219077,2.0245670577449255
0.025,0.018403405117671374,0.8,133.13827796462175,2.124302935405956
0.025,0.021659040291327404,0.05,84.78906078193603,1.9283398245621657
0.025,0.021659040291327404,0.125,779.6733956578299,2.8919127152952884
0.025,0.021659040291327404,0.2,614.0586831155124,2.7882098768991868
0.025,0.021659040291327404,0.27499999999999997,389.92011014842313,2.5909756345243933
0.025,0.021659040291327404,0.35,28.2593199058438,1.4511617058248791
0.025,0.021659040291327404,0.425,946.8424948563232,2.976277741090022
0.025,0.021659040291327404,0.49999999999999994,514.4678543283133,2.7113582437748818
0.025,0.021659040291327404,0.5750000000000001,139.74398130412766,2.1453331121384673
0.025,0.021659040291327404,0.65,250.48663274604365,2.39878455463628
0.025,0.021659040291327404,0.725,220.61063993291643,2.34362645439937
0.025,0.021659040291327404,0.8,96.49859839279524,1.9845210054194875
0.025,0.02549061020728657,0.05,151.19757392453843,2.1795448226490586
0.025,0.02549061020728657,0.125,94.63125030613034,1.976034578202358
0.025,0.02549061020728657,0.2,145.06739062176962,2.1615697993113745
